298,3326
6426,680
3428,4873
3308,6214
428,2231
4677,3687
6226,6081
738,5437
6014,4998
5001,6751
2039,4289
4437,4273
1367,3613
4894,5903
198,51
2199,1926
4161,2306
6520,2328
4468,1311
6860,4670
307,4444
1059,4053
6561,2251
3219,224
6714,5829
3106,3667
6367,2451
4425,2362
1428,2601
454,3726
1271,5571
294,6456
6126,426
2268,2874
6317,2342
2415,2738
1635,5371
4618,6745
5571,3074
4777,3112
1226,4852
2236,4982
6446,738
6087,6767
4669,889
213,4969
1163,822
3746,5402
5366,6161
2766,6371
4004,2778
1030,1454
2823,5732
5973,2199
3595,3710
2497,4435
1937,2889
6314,2945
854,1454
3365,1995
4071,4140
2353,5506
4414,6601
5691,6176
6524,6356
3576,3201
3658,6620
5221,3414
2224,4207
5593,2281
5131,933
6567,6340
3219,2815
6939,664
4161,5637
5563,500
1533,1635
3896,3722
3399,2960
3579,6320
5985,4927
3178,4478
6515,3308
4385,6308
2526,6236
3540,1811
4790,6450
4655,425
461,6545
5380,4023
807,4296
2705,2257
4434,412
2164,557
3387,1468
4510,3099
40,2924
5019,2484
2468,3777
6015,3384
927,2737
2505,5793
3404,1348
2615,5677
5806,1260
50,788
99,1164
1357,4845
4646,4515
2200,4665
3923,1855
621,3594
922,4327
4390,4659
4968,1044
4603,5894
2213,1990
3482,3647
6854,4759
2641,5454
1435,1061
2378,194
4208,2673
1151,3044
4959,635
5975,5155
5092,1825
2171,6102
6147,5287
4678,6547
6536,938
3953,2563
5149,2265
4010,6141
4037,1554
5562,3969
517,4330
222,3370
345,6392
2871,6039
5516,670
5126,2908
5066,4752
6790,4133
1601,726
6088,6612
5492,1555
803,3648
2015,1837
4522,2137
5707,4613
1135,640
6922,804
2365,1612
871,2502
4744,6457
6352,6488
2522,794
1888,1857
4326,5251
4122,2265
2848,394
1922,1330
3368,6502
2452,4141
1801,1244
1707,3228
2879,1888
1010,6254
935,4131
4930,5080
2817,1190
1210,6347
4299,5078
952,563
5255,5949
3918,279
3623,6773
489,6791
4137,1268
220,4424
268,6323
702,6802
4994,3350
1755,335
134,1345
491,6421
1458,4989
5312,4244
4618,781
4411,477
590,2284
3594,2822
2136,55
2303,6555
5752,497
1089,2976
1347,6137
5714,6117
5833,1584
147,5025
744,6615
2861,2020
1483,5857
4295,1191
6047,819
6278,5218
3001,5314
3371,977
5619,50
6677,597
1646,3290
3468,946
5056,116
463,2740
5769,714
3670,3039
2005,922
2488,3620
880,4757
4360,5320
1365,5991
6017,6607
2826,1790
4857,6562
2405,1559
4059,1108
284,4187
165,559
5844,652
5880,2485
6396,1301
4861,5607
2920,1099
3837,5232
5288,2012
2499,1709
929,3550
3721,4420
633,1909
4794,5402
3627,6636
4526,647
6500,5041
3486,6726
1941,6310
1130,6926
4410,63
2726,2399
5019,5684
4234,2079
73,6086
519,4667
3116,6052
1687,5042
4285,3872
4968,5518
1681,4911
690,2551
1188,2156
6224,4055
6397,353
6783,2161
286,3660
4929,3571
6562,3407
982,1121
5321,824
182,5046
4954,2839
3794,5175
